rank,sku,brand,title,price,original_price,merchant,rating,review_count,url,source_segment
169,HBCV00009R5U8O,Xiaomi,REDMI 15C 128 GB 6 GB Ram (Xiaomi Türkiye Garantili) Yeşil,12600,13000,,4.6,990,https://www.hepsiburada.com/redmi-15c-128-gb-6-gb-ram-xiaomi-turkiye-garantili-yesil-p-HBCV00009R5U8O,elektronik-vitrini
170,HBCV00009R5PIK,Xiaomi,REDMI 15C 128 GB 6 GB Ram (Xiaomi Türkiye Garantili) Mavi,12540,12540,,4.6,990,https://www.hepsiburada.com/redmi-15c-128-gb-6-gb-ram-xiaomi-turkiye-garantili-mavi-p-HBCV00009R5PIK,elektronik-vitrini
171,HBCV0000A7OQ0S,AXYA,Samsung B310 (Gt I 9060 ) Tuşlu Cep Telefonu (Resmi Btk Kayıtlı),1221,1285,MERAN İLETİŞİM,2.5,166,https://www.hepsiburada.com/samsung-b310-gt-i-9060-tuslu-cep-telefonu-resmi-btk-kayitli-pm-HBC0000A7OQ0R,elektronik-vitrini
172,HBCV0000IOFEKD,Apple,Apple iPhone 18 Pro Max 512 GB Buzul Rengi,166999,166999,Hepsiburada,0,0,https://www.hepsiburada.com/apple-iphone-18-pro-max-512-gb-buzul-rengi-p-HBCV0000IOFEKD,elektronik-vitrini
173,HBCV0000IOFEKE,Apple,Apple iPhone 18 Pro Max 512 GB Gümüş,166999,166999,,0,0,https://www.hepsiburada.com/apple-iphone-18-pro-max-512-gb-gumus-p-HBCV0000IOFEKE,elektronik-vitrini
174,HBCV0000IOFEKF,Apple,Apple iPhone 18 Pro Max 512 GB Siyah,166999,166999,,0,0,https://www.hepsiburada.com/apple-iphone-18-pro-max-512-gb-siyah-p-HBCV0000IOFEKF,elektronik-vitrini
175,HBCV00005PZUWA,Xiaomi,Redmi Note 13 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,26459.02,26459.02,teknolojikapinda,4.1,3361,https://www.hepsiburada.com/redmi-note-13-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV00005PZUWA,elektronik-vitrini
176,HBCV00005PZUWB,Xiaomi,Redmi Note 13 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Yeşil,25299,25299,,4.1,3361,https://www.hepsiburada.com/redmi-note-13-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-yesil-p-HBCV00005PZUWB,elektronik-vitrini
177,HBCV00005PZUWC,Xiaomi,Redmi Note 13 Pro 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Mor,20400,20400,,4.1,3361,https://www.hepsiburada.com/redmi-note-13-pro-256-gb-8-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV00005PZUWC,elektronik-vitrini
178,HBCV00006HSGP8,Xiaomi,REDMI 13 256 GB 8 GB Ram (Xiaomi Türkiye Garantili) Siyah,12999,12999,dogabilisim,4.4,1942,https://www.hepsiburada.com/redmi-13-256-gb-8-gb-ram-xiaomi-turkiye-garantili-siyah-pm-HBC00006HSGP7,elektronik-vitrini
179,HBCV00006SI00K,General Mobile,General Mobile Era 30 8gb (4gb + 4gb Genişletilmiş Ram) + 128GB Hafıza Çift Sim Kart Siyah,9000,9000,AC TELEKOM,4.2,108,https://www.hepsiburada.com/general-mobile-era-30-8gb-4gb-4gb-genisletilmis-ram-128gb-hafiza-cift-sim-kart-siyah-p-HBCV00006SI00K,elektronik-vitrini
180,HBCV00006SHZV1,General Mobile,General Mobile Era 30 8gb (4gb + 4gb Genişletilmiş Ram) + 128GB Hafıza Çift Sim Kart Beyaz,9214.05,9699,,4.2,108,https://www.hepsiburada.com/general-mobile-era-30-8gb-4gb-4gb-genisletilmis-ram-128gb-hafiza-cift-sim-kart-beyaz-p-HBCV00006SHZV1,elektronik-vitrini
181,HBCV00006ST9MT,Realme,Realme GT6T 12GB 256GB (Realme Türkiye Garantili) Gümüş,27049,27049,Hepsiburada,4.7,98,https://www.hepsiburada.com/realme-gt6t-12gb-256gb-realme-turkiye-garantili-gumus-p-HBCV00006ST9MT,elektronik-vitrini
182,HBCV00006STOUD,Realme,Realme GT6T  12GB 256GB (Realme Türkiye Garantili) Yeşil,27049,27049,,4.7,98,https://www.hepsiburada.com/realme-gt6t-12gb-256gb-realme-turkiye-garantili-yesil-p-HBCV00006STOUD,elektronik-vitrini
183,HBCV00009J6J7T,Omix,Omix O1 Neo 8+128 (Omıx Türkiye Garantili) Beyaz,8799,8799,BigTech34,4.7,14,https://www.hepsiburada.com/omix-o1-neo-8-128-omix-turkiye-garantili-beyaz-p-HBCV00009J6J7T,elektronik-vitrini
184,HBCV00009J6JNX,Omix,Omix O1 Neo 8+128 (Omıx Türkiye Garantili) Altın,8900,8900,,4.7,14,https://www.hepsiburada.com/omix-o1-neo-8-128-omix-turkiye-garantili-altin-p-HBCV00009J6JNX,elektronik-vitrini
185,HBCV0000BAE9MM,Samsung,Samsung Galaxy A17 5g 128 GB 6 GB Ram Mavi,15490.26,15490.26,Arvasgrup,4.9,29,https://www.hepsiburada.com/samsung-galaxy-a17-5g-128-gb-6-gb-ram-mavi-pm-HBC0000BAE9ML,elektronik-vitrini
186,HBCV0000EIXR6I,Xiaomi,Xiaomi 17T Pro 5G 256 GB 12 GB Ram (Xiaomi Türkiye Garantili) Koyu Mavi,58804.05,58804.05,ALTERNATİFGRUP,4.7,117,https://www.hepsiburada.com/xiaomi-17t-pro-5g-256-gb-12-gb-ram-xiaomi-turkiye-garantili-koyu-mavi-p-HBCV0000EIXR6I,elektronik-vitrini
187,HBCV0000EITJGM,Xiaomi,Xiaomi 17T Pro 5G 256 GB 12 GB Ram (Xiaomi Türkiye Garantili) Koyu Mor,58804.05,61899,,4.7,117,https://www.hepsiburada.com/xiaomi-17t-pro-5g-256-gb-12-gb-ram-xiaomi-turkiye-garantili-koyu-mor-p-HBCV0000EITJGM,elektronik-vitrini
188,HBCV0000EIYDNU,Xiaomi,Xiaomi 17T Pro 5G 256 GB 12 GB Ram (Xiaomi Türkiye Garantili) Siyah,56999.05,59999,,4.7,117,https://www.hepsiburada.com/xiaomi-17t-pro-5g-256-gb-12-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000EIYDNU,elektronik-vitrini
189,HBCV0000AKP478,Tecno,Tecno Spark Slim 4.5G 8/256 Siyah (Tecno Türkiye Garantili),13999,13999,dogabilisim,4.6,25,https://www.hepsiburada.com/tecno-spark-slim-4-5g-8-256-siyah-tecno-turkiye-garantili-p-HBCV0000AKP478,elektronik-vitrini
190,HBCV0000AKP32V,Tecno,Tecno Spark Slim 256 GB 8 GB Ram 4G Mobil Telefon Beyaz Renk,15469,15469,,4.6,25,https://www.hepsiburada.com/tecno-spark-slim-256-gb-8-gb-ram-4g-mobil-telefon-beyaz-renk-p-HBCV0000AKP32V,elektronik-vitrini
191,HBCV00009Z6B8I,Tecno,Tecno Spark GO 2 128 GB 4 GB Ram (Tecno Türkiye Garantili) Mürekkep Siyah,8684.04,8684.04,MARTEKNOLOJİ,5,25,https://www.hepsiburada.com/tecno-spark-go-2-128-gb-4-gb-ram-tecno-turkiye-garantili-murekkep-siyah-p-HBCV00009Z6B8I,elektronik-vitrini
192,HBCV00009Z6VYP,Tecno,Tecno Spark GO 2 128 GB 4 GB Ram (Tecno Türkiye Garantili) Titanyum Gri,9167.5,9500,,5,25,https://www.hepsiburada.com/tecno-spark-go-2-128-gb-4-gb-ram-tecno-turkiye-garantili-titanyum-gri-p-HBCV00009Z6VYP,elektronik-vitrini
193,HBCV0000D5PDH0,HONOR,Honor Magic 8 Lite 5g  8 + 512 GB Akıllı Telefon Siyah,28999,28999,VATAN BİLGİSAYAR,5,7,https://www.hepsiburada.com/honor-magic-8-lite-5g-8-512-gb-akilli-telefon-siyah-pm-HBC0000D5PDGZ,elektronik-vitrini
194,HBCV00003RMQUQ,Reeder,Reeder S19 Max 128 GB 4 GB Ram (Reeder Türkiye Garantili) Koyu Yeşil,5646.84,5703.88,TEKNOCEPTEKNOLOJİ,4.1,2712,https://www.hepsiburada.com/reeder-s19-max-128-gb-4-gb-ram-reeder-turkiye-garantili-koyu-yesil-p-HBCV00003RMQUQ,elektronik-vitrini
195,HBCV00003E7EVC,Reeder,Reeder S19 Max 128 GB 4 GB Ram (Reeder Türkiye Garantili) Kırmızı,6495,6495,,4.1,2712,https://www.hepsiburada.com/reeder-s19-max-128-gb-4-gb-ram-reeder-turkiye-garantili-kirmizi-p-HBCV00003E7EVC,elektronik-vitrini
196,HBCV00002J43F1,Reeder,Reeder S19 Max 128 GB 4 GB Ram (Reeder Türkiye Garantili) Beyaz,7999,7999,,4.1,2712,https://www.hepsiburada.com/reeder-s19-max-128-gb-4-gb-ram-reeder-turkiye-garantili-beyaz-p-HBCV00002J43F1,elektronik-vitrini
197,HBCV000053ULMY,Hiking,Hikıng A28 Mavi (8gb Ram / 128GB Rom),5790,5790,İndirim Gelsin,3.3,4,https://www.hepsiburada.com/hiking-a28-mavi-8gb-ram-128gb-rom-pm-HBC000053ULMX,elektronik-vitrini
198,HBCV0000CVH90F,Samsung,Samsung Galaxy S26+ 256 GB 12 GB RAM (Samsung Türkiye Garantili) Kobalt Mor,73099,73099,CepHane Teknoloji,4.8,107,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-kobalt-mor-p-HBCV0000CVH90F,elektronik-vitrini
199,HBCV0000CVGX60,Samsung,Samsung Galaxy S26+ 256 GB 12 GB RAM (Samsung Türkiye Garantili) Siyah,74599,74599,,4.8,107,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV0000CVGX60,elektronik-vitrini
200,HBCV0000CVHQX2,Samsung,Samsung Galaxy S26+ 256 GB 12 GB RAM (Samsung Türkiye Garantili) Gök Mavisi,72499,72499,,4.8,107,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-gok-mavisi-p-HBCV0000CVHQX2,elektronik-vitrini
201,HBCV0000CVHKJ5,Samsung,Samsung Galaxy S26+ 256 GB 12 GB RAM (Samsung Türkiye Garantili) Beyaz,78799,78799,,4.8,107,https://www.hepsiburada.com/samsung-galaxy-s26-256-gb-12-gb-ram-samsung-turkiye-garantili-beyaz-p-HBCV0000CVHKJ5,elektronik-vitrini
202,HBCV0000EE2XZF,Samsung,Samsung Galaxy A37 5g 8GB/128GB Antrasit Cep Telefonu,22272.75,22272.75,macinternet,4.8,16,https://www.hepsiburada.com/samsung-galaxy-a37-5g-8gb-128gb-antrasit-cep-telefonu-pm-HBC0000EE2XYY,elektronik-vitrini
203,HBCV000088BVZR,Samsung,Samsung Galaxy A56 5g 128 GB 8 GB Ram (Samsung Türkiye Garantili) Siyah,28199,28199,AKSOY TEKNOLOJİ MARKET,4.8,2181,https://www.hepsiburada.com/samsung-galaxy-a56-5g-128-gb-8-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV000088BVZR,elektronik-vitrini
204,HBCV000088BXB7,Samsung,Samsung Galaxy A56 5g 128 GB 8 GB Ram (Samsung Türkiye Garantili) Gri,29450,31000,,4.8,2181,https://www.hepsiburada.com/samsung-galaxy-a56-5g-128-gb-8-gb-ram-samsung-turkiye-garantili-gri-p-HBCV000088BXB7,elektronik-vitrini
205,HBCV0000DAML5R,POCO,POCO M8 5g 8 GB+512 GB Gümüş  ( Xiaomi Turkey Guaranteed ),20999,21200,HANİBU,4.5,2,https://www.hepsiburada.com/m8-5g-8-gb-512-gb-gumus-pm-HBC0000DAML5Q,elektronik-vitrini
206,HBCV00009Z6Z5D,Tecno,Tecno Spark 40 Pro 256 GB 8 GB Ram (Tecno Türkiye Garantili) Titanyum,14999,14999,UFS BİLİŞİM VE TEKNOLOJİ HİZMETLERİ,4.4,61,https://www.hepsiburada.com/tecno-spark-40-pro-256-gb-8-gb-ram-tecno-turkiye-garantili-titanyum-p-HBCV00009Z6Z5D,elektronik-vitrini
207,HBCV00009Z6B8K,Tecno,Tecno Spark 40 Pro 256 GB 8 GB Ram (Tecno Türkiye Garantili) Göl Mavi,16999,16999,,4.4,61,https://www.hepsiburada.com/tecno-spark-40-pro-256-gb-8-gb-ram-tecno-turkiye-garantili-gol-mavi-p-HBCV00009Z6B8K,elektronik-vitrini
208,HBCV00009Z6XVS,Tecno,Tecno Spark 40 Pro 256 GB 8 GB Ram (Tecno Türkiye Garantili) Mürekkep Siyah,15263.04,15899,,4.4,61,https://www.hepsiburada.com/tecno-spark-40-pro-256-gb-8-gb-ram-tecno-turkiye-garantili-murekkep-siyah-p-HBCV00009Z6XVS,elektronik-vitrini
209,HBCV0000547HET,TCL,Tcl 4022S T302D Tuşlu Telefon Siyah,3075.3,3182.5,akkaslaronline,4.4,393,https://www.hepsiburada.com/tcl-4022s-t302d-tuslu-telefon-pm-HBC0000547HES,elektronik-vitrini
210,HBCV0000D8I1NB,Samsung,Samsung Galaxy A07 5G 128 GB 4 GB RAM (Samsung Türkiye Garantili) Açık Yeşil,12199,12899,Hepsiburada,4.5,59,https://www.hepsiburada.com/samsung-galaxy-a07-5g-128-gb-4-gb-ram-samsung-turkiye-garantili-acik-yesil-p-HBCV0000D8I1NB,elektronik-vitrini
211,HBCV0000CVHKJ7,Samsung,Samsung Galaxy S26 Ultra 1 Tb 16 GB RAM (Samsung Türkiye Garantili) Siyah,114449,114449,Hepsiburada,4.7,445,https://www.hepsiburada.com/samsung-galaxy-s26-ultra-1-tb-16-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV0000CVHKJ7,elektronik-vitrini
212,HBCV0000CVGVTM,Samsung,Samsung Galaxy S26 Ultra 1 Tb 16 GB RAM (Samsung Türkiye Garantili) Gök Mavisi,111549,111549,,4.7,445,https://www.hepsiburada.com/samsung-galaxy-s26-ultra-1-tb-16-gb-ram-samsung-turkiye-garantili-gok-mavisi-p-HBCV0000CVGVTM,elektronik-vitrini
213,HBCV0000CVH07J,Samsung,Samsung Galaxy S26 Ultra 1 Tb 16 GB RAM (Samsung Türkiye Garantili) Kobalt Mor,114299,114299,,4.7,445,https://www.hepsiburada.com/samsung-galaxy-s26-ultra-1-tb-16-gb-ram-samsung-turkiye-garantili-kobalt-mor-p-HBCV0000CVH07J,elektronik-vitrini
214,HBCV0000CVH90H,Samsung,Samsung Galaxy S26 Ultra 1 Tb 16 GB RAM (Samsung Türkiye Garantili) Beyaz,112349,112349,,4.7,445,https://www.hepsiburada.com/samsung-galaxy-s26-ultra-1-tb-16-gb-ram-samsung-turkiye-garantili-beyaz-p-HBCV0000CVH90H,elektronik-vitrini
215,HBCV00007MJ9HS,POCO,Poco X7 Pro 512 GB 12 GB Ram (Poco Türkiye Garantili) Yeşil,39949,39949,mühendis iletişim elektronik,4.3,1400,https://www.hepsiburada.com/poco-x7-pro-512-gb-12-gb-ram-poco-turkiye-garantili-yesil-p-HBCV00007MJ9HS,elektronik-vitrini
216,HBCV00007MI7T0,POCO,Poco X7 Pro 512 GB 12 GB Ram (Poco Türkiye Garantili) Sarı,33915,35700,,4.3,1400,https://www.hepsiburada.com/poco-x7-pro-512-gb-12-gb-ram-poco-turkiye-garantili-sari-p-HBCV00007MI7T0,elektronik-vitrini
217,HBCV00007MJ4IF,POCO,Poco X7 Pro 512 GB 12 GB Ram (Poco Türkiye Garantili) Siyah,39899,39899,,4.3,1400,https://www.hepsiburada.com/poco-x7-pro-512-gb-12-gb-ram-poco-turkiye-garantili-siyah-p-HBCV00007MJ4IF,elektronik-vitrini
218,HBCV00006XECAA,Reeder,Reeder S19 Max 2/ 128 Gb Yeşil,5259,5299,plushepsi,3.9,9,https://www.hepsiburada.com/reeder-s19-max-2-2-gb-ram-128-gb-hafiza-yesil-pm-HBC00006XECA9,elektronik-vitrini
219,HBCV0000GXU2DL,Samsung,Samsung Galaxy A07 5G 128 GB 4 GB RAM (Samsung Türkiye Garantili) Mor,12499,12499,BOZKAYALAR TİCARET,4.5,59,https://www.hepsiburada.com/samsung-galaxy-a07-5g-128-gb-4-gb-ram-samsung-turkiye-garantili-mor-p-HBCV0000GXU2DL,elektronik-vitrini
220,HBCV0000EIPI4U,Xiaomi,Xiaomi 17T 5G 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Siyah,47144.9,47844.9,RedXion Store,4.4,60,https://www.hepsiburada.com/xiaomi-17t-5g-512-gb-12-gb-ram-xiaomi-turkiye-garantili-siyah-p-HBCV0000EIPI4U,elektronik-vitrini
221,HBCV0000EIRZD1,Xiaomi,Xiaomi 17T 5G 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Opal Beyazı,47144.9,47144.9,,4.4,60,https://www.hepsiburada.com/xiaomi-17t-5g-512-gb-12-gb-ram-xiaomi-turkiye-garantili-opal-beyazi-p-HBCV0000EIRZD1,elektronik-vitrini
222,HBCV0000EIWWEH,Xiaomi,Xiaomi 17T 5G 512 GB 12 GB Ram (Xiaomi Türkiye Garantili) Mor,47563.06,50599,,4.4,60,https://www.hepsiburada.com/xiaomi-17t-5g-512-gb-12-gb-ram-xiaomi-turkiye-garantili-mor-p-HBCV0000EIWWEH,elektronik-vitrini
223,HBCV00004X9ZCN,Apple,Apple iPhone 15 256 GB Siyah,63412.5,63412.5,ÖNER TEKNOLOJİ,4.8,12971,https://www.hepsiburada.com/apple-iphone-15-256-gb-siyah-p-HBCV00004X9ZCN,elektronik-vitrini
224,HBCV00004X9ZCO,Apple,Apple iPhone 15 256 GB Pembe,71249.05,74999,,4.8,12971,https://www.hepsiburada.com/apple-iphone-15-256-gb-pembe-p-HBCV00004X9ZCO,elektronik-vitrini
225,HBCV00004X9ZCQ,Apple,Apple iPhone 15 256 GB Mavi,65550,69000,,4.8,12971,https://www.hepsiburada.com/apple-iphone-15-256-gb-mavi-p-HBCV00004X9ZCQ,elektronik-vitrini
226,HBCV0000DV3X3J,Nokia,Nokia 105 4g TA-1551 Ds Tuşlu Cep Telefonu,2949,2949,BittiBitiyor,3.9,37,https://www.hepsiburada.com/nokia-105-4g-ta-1551-ds-tuslu-cep-telefonu-pm-HBC0000DV3X2Z,elektronik-vitrini
227,HBCV0000AGNBHO,Vivo,Vivo Y29S 128 6 5g (Vivo Türkiye Garantili) Yeşil 128 GB 5g,11154.03,11154.03,Just Tech,4.8,14,https://www.hepsiburada.com/vivo-y29s-128-6-5g-vivo-turkiye-garantili-yesil-128-gb-5g-pm-HBC0000AGNBHN,elektronik-vitrini
228,HBCV000088BXJB,Samsung,Samsung Galaxy A36 5g 128 GB 8 GB Ram (Samsung Türkiye Garantili) Siyah,22465.06,22465.06,UFS BİLİŞİM VE TEKNOLOJİ HİZMETLERİ,4.8,1689,https://www.hepsiburada.com/samsung-galaxy-a36-5g-128-gb-8-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV000088BXJB,elektronik-vitrini
229,HBCV000088BW16,Samsung,Samsung Galaxy A36 5g 128 GB 8 GB Ram (Samsung Türkiye Garantili) Antrasit,23489.66,24989,,4.8,1689,https://www.hepsiburada.com/samsung-galaxy-a36-5g-128-gb-8-gb-ram-samsung-turkiye-garantili-antrasit-p-HBCV000088BW16,elektronik-vitrini
230,HBCV0000G7PGIV,Samsung,Samsung Galaxy A27 5g 128 GB 6 GB Ram (Samsung Türkiye Garantili) Siyah,18889,18989,CAN TİCARET STORE,4.5,76,https://www.hepsiburada.com/samsung-galaxy-a27-5g-128-gb-6-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV0000G7PGIV,elektronik-vitrini
231,HBCV0000G7PMX7,Samsung,Samsung Galaxy A27 5g 128 GB 6 GB Ram (Samsung Türkiye Garantili) Açık Pembe,20699,20699,,4.5,76,https://www.hepsiburada.com/samsung-galaxy-a27-5g-128-gb-6-gb-ram-samsung-turkiye-garantili-acik-pembe-p-HBCV0000G7PMX7,elektronik-vitrini
232,HBCV0000G8HW9T,Samsung,Samsung Galaxy A27 5g 128 GB 6 GB Ram (Samsung Türkiye Garantili) Mavi,18904,18904,,4.5,76,https://www.hepsiburada.com/samsung-galaxy-a27-5g-128-gb-6-gb-ram-samsung-turkiye-garantili-mavi-p-HBCV0000G8HW9T,elektronik-vitrini
233,HBCV000090B67S,Samsung,Samsung Galaxy Buds Core Kulakiçi TWS Kulaklık Siyah Aktif Gürültü Önleyici Özellikli,3850,3850,TAŞTANLAR TİCARET,4.5,320,https://www.hepsiburada.com/samsung-galaxy-buds-core-siyah-pm-HBC000090B67R,elektronik-vitrini
234,HBCV00008XOULC,Tecno,TECNO CAMON 40 256 GB 12 GB Ram (Tecno Türkiye Garantili) Kozmik Siyah,19199,19299,Hepsiburada,4.7,207,https://www.hepsiburada.com/tecno-camon-40-256-gb-12-gb-ram-tecno-turkiye-garantili-kozmik-siyah-p-HBCV00008XOULC,elektronik-vitrini
235,HBCV00009RPIFQ,Tecno,TECNO CAMON 40 256 GB 12 GB Ram (Tecno Türkiye Garantili) Titanyum Grisi,19009.48,20331,,4.7,207,https://www.hepsiburada.com/tecno-camon-40-256-gb-12-gb-ram-tecno-turkiye-garantili-titanyum-grisi-p-HBCV00009RPIFQ,elektronik-vitrini
236,HBCV00008XOVVO,Tecno,TECNO CAMON 40 256 GB 12 GB Ram (Tecno Türkiye Garantili) Zümrüt Yeşili,19999,19999,,4.7,207,https://www.hepsiburada.com/tecno-camon-40-256-gb-12-gb-ram-tecno-turkiye-garantili-zumrut-yesili-p-HBCV00008XOVVO,elektronik-vitrini
237,HBCV00008XOX6Z,Tecno,TECNO CAMON 40 256 GB 12 GB Ram (Tecno Türkiye Garantili) Buz Beyazı,20999,20999,,4.7,207,https://www.hepsiburada.com/tecno-camon-40-256-gb-12-gb-ram-tecno-turkiye-garantili-buz-beyazi-p-HBCV00008XOX6Z,elektronik-vitrini
238,HBCV0000CTYPPV,TCL,TCL Samsung B310 Kamerasız Tuşlu Telefon,1206,1243.7,MERAN İLETİŞİM,3.8,17,https://www.hepsiburada.com/samsung-b310-kamerasiz-tuslu-telefon-pm-HBC0000CTYPPU,elektronik-vitrini
239,HBCV0000I7FNWM,Samsung,Samsung Galaxy A57 5g 128 GB 8 GB Ram (Samsung Türkiye Garantili) Gri,28249,28249,Hepsiburada,5,1,https://www.hepsiburada.com/samsung-galaxy-a57-5g-128-gb-8-gb-ram-samsung-turkiye-garantili-gri-pm-HBC0000I7FMNX,elektronik-vitrini
240,HBCV0000CUXZEV,Oppo,Oppo A6X 4/128 GB Akıllı Telefon Mürdüm,9729.99,9729.99,UĞUR CEP SHOP,5,4,https://www.hepsiburada.com/oppo-a6x-4-128-gb-akilli-telefon-murdum-pm-HBC0000CUXZEU,elektronik-vitrini
241,HBV0000121KF4,Trident,Trident A23 Max 64 GB (Trident Türkiye Garantili) Siyah,4653,4700,İndirim Gelsin,3.6,64,https://www.hepsiburada.com/trident-a23-max-64-gb-trident-turkiye-garantili-siyah-p-HBV0000121KF4,elektronik-vitrini
242,HBCV000017N1B2,Trident,Trident A23 Max 64 GB (Trident Türkiye Garantili) Yıldız Siyahı,5990,5990,,3.6,64,https://www.hepsiburada.com/trident-a23-max-64-gb-trident-turkiye-garantili-yildiz-siyahi-p-HBCV000017N1B2,elektronik-vitrini
243,HBCV0000AKPM0Y,Tecno,Tecno Spark 40 5G 256 GB 8 GB RAM Modeli ile Hızlı Mobil Bağlantı ve Gelişmiş Özellikler ( TECNO TÜRKİYE GARANTİLİ),14111.04,14111.04,EBİMONLİNE,4.7,98,https://www.hepsiburada.com/tecno-spark-40-5g-256-gb-8-gb-ram-modeli-ile-hizli-mobil-baglanti-ve-gelismis-ozellikler-tecno-turkiye-garantili-p-HBCV0000AKPM0Y,elektronik-vitrini
244,HBCV0000AKPKQ1,Tecno,Tecno Spark 40 5g 256 GB 8 GB Ram (Tecno Türkiye Garantili),15150,15150,,4.7,98,https://www.hepsiburada.com/tecno-spark-40-5g-256-gb-8-gb-ram-tecno-turkiye-garantili-p-HBCV0000AKPKQ1,elektronik-vitrini
245,HBCV0000AKPL5E,Tecno,Tecno Spark 40 5g 256 GB 8 GB Ram (Tecno Türkiye Garantili),15999,15999,,4.7,98,https://www.hepsiburada.com/tecno-spark-40-5g-256-gb-8-gb-ram-tecno-turkiye-garantili-p-HBCV0000AKPL5E,elektronik-vitrini
246,HBCV0000743DFR,Realme,Realme C61  Koyu Yeşil 6GB/128GB,11299,11299,BigTech34,4.5,15,https://www.hepsiburada.com/realme-c61-koyu-yesil-6gb-128gb-pm-HBC0000743DFQ,elektronik-vitrini
247,HBCV0000D7HV8Y,POCO,Poco X8 Pro 256 GB 8 GB Ram (Poco Türkiye Garantili) Siyah,34199.05,34199.05,Aula,4.5,434,https://www.hepsiburada.com/poco-x8-pro-256-gb-8-gb-ram-poco-turkiye-garantili-siyah-p-HBCV0000D7HV8Y,elektronik-vitrini
248,HBCV0000D7HX4D,POCO,Poco X8 Pro 256 GB 8 GB Ram (Poco Türkiye Garantili) Yeşil,34199.05,35999,,4.5,434,https://www.hepsiburada.com/poco-x8-pro-256-gb-8-gb-ram-poco-turkiye-garantili-yesil-p-HBCV0000D7HX4D,elektronik-vitrini
249,HBCV0000823QX8,Apple,Apple iPhone 16e 128GB Beyaz,55999,55999,Sihirli Shop,4.8,1834,https://www.hepsiburada.com/apple-iphone-16e-128gb-beyaz-p-HBCV0000823QX8,elektronik-vitrini
250,HBCV0000GEZR0X,Nothing,Phone (3a) 128 GB 8 GB Ram (Nothing Türkiye Garantili),22999,22999,Miks Elektronik,4.2,9,https://www.hepsiburada.com/phone-3a-128-gb-8-gb-ram-nothing-turkiye-garantili-p-HBCV0000GEZR0X,elektronik-vitrini
251,HBCV0000GEZLSC,Nothing,Phone (3a) 128 GB 8 GB Ram (Nothing Türkiye Garantili),24998.99,26314.73,,4.2,9,https://www.hepsiburada.com/phone-3a-128-gb-8-gb-ram-nothing-turkiye-garantili-p-HBCV0000GEZLSC,elektronik-vitrini
252,HBCV000088BXWW,Samsung,Samsung Galaxy A56 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Siyah,31247.07,31247.07,HanMobile,4.8,2181,https://www.hepsiburada.com/samsung-galaxy-a56-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-siyah-p-HBCV000088BXWW,elektronik-vitrini
253,HBCV000088BXB6,Samsung,Samsung Galaxy A56 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Gri,31713,34100,,4.8,2181,https://www.hepsiburada.com/samsung-galaxy-a56-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-gri-p-HBCV000088BXB6,elektronik-vitrini
254,HBCV000088BX6X,Samsung,Samsung Galaxy A56 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Yeşil,35339.07,37999,,4.8,2181,https://www.hepsiburada.com/samsung-galaxy-a56-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-yesil-p-HBCV000088BX6X,elektronik-vitrini
255,HBCV000088BW14,Samsung,Samsung Galaxy A56 5g 256 GB 8 GB Ram (Samsung Türkiye Garantili) Açık Pembe,37129.06,39499,,4.8,2181,https://www.hepsiburada.com/samsung-galaxy-a56-5g-256-gb-8-gb-ram-samsung-turkiye-garantili-acik-pembe-p-HBCV000088BW14,elektronik-vitrini
256,HBCV00009Z3XDN,Apple,Apple iPhone 17 Pro 512 GB Gümüş,124299.96,124299.96,Axiontech,4.6,1323,https://www.hepsiburada.com/apple-iphone-17-pro-512-gb-gumus-p-HBCV00009Z3XDN,elektronik-vitrini
257,HBCV00009Z3SG2,Apple,Apple iPhone 17 Pro 512 GB Kozmik Turuncu,122499,122499,,4.6,1323,https://www.hepsiburada.com/apple-iphone-17-pro-512-gb-kozmik-turuncu-p-HBCV00009Z3SG2,elektronik-vitrini
